日期,時段名稱,具體時間,節氣,年柱,年納音,月柱,月納音,日柱,日納音,時柱,時納音,胎元,命宮,年星,月星,日星,時星,時星五行
1978-03-18,卯時,05:00-07:00,,戊午,天上火,癸卯,金箔金,己卯,城頭土,丁卯,爐中火,甲午,巳宮,四綠,七赤,七赤,四綠,木
1978-03-18,辰時,07:00-09:00,,戊午,天上火,癸卯,金箔金,己卯,城頭土,戊辰,大林木,甲午,辰宮,四綠,七赤,七赤,五黃,土
1978-03-18,巳時,09:00-11:00,,戊午,天上火,癸卯,金箔金,己卯,城頭土,己巳,大林木,甲午,卯宮,四綠,七赤,七赤,六白,金
1978-03-18,午時,11:00-13:00,,戊午,天上火,癸卯,金箔金,己卯,城頭土,庚午,路旁土,甲午,寅宮,四綠,七赤,七赤,七赤,金
1978-03-18,未時,13:00-15:00,,戊午,天上火,癸卯,金箔金,己卯,城頭土,辛未,路旁土,甲午,丑宮,四綠,七赤,七赤,八白,土
1978-03-18,申時,15:00-17:00,,戊午,天上火,癸卯,金箔金,己卯,城頭土,壬申,劍鋒金,甲午,子宮,四綠,七赤,七赤,九紫,火
1978-03-18,酉時,17:00-19:00,,戊午,天上火,癸卯,金箔金,己卯,城頭土,癸酉,劍鋒金,甲午,亥宮,四綠,七赤,七赤,一白,水
1978-03-18,戌時,19:00-21:00,,戊午,天上火,癸卯,金箔金,己卯,城頭土,甲戌,山頭火,甲午,戌宮,四綠,七赤,七赤,二黑,土
1978-03-18,亥時,21:00-23:00,,戊午,天上火,癸卯,金箔金,己卯,城頭土,乙亥,山頭火,甲午,酉宮,四綠,七赤,七赤,三碧,木
1978-03-18,晚子時,23:00-24:00,,戊午,天上火,癸卯,金箔金,己卯,城頭土,丙子,澗下水,甲午,申宮,四綠,七赤,七赤,四綠,木
1978-03-19,早子時,00:00-01:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,丙子,澗下水,甲午,申宮,四綠,七赤,八白,四綠,木
1978-03-19,丑時,01:00-03:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,丁丑,澗下水,甲午,未宮,四綠,七赤,八白,五黃,土
1978-03-19,寅時,03:00-05:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,戊寅,城頭土,甲午,午宮,四綠,七赤,八白,六白,金
1978-03-19,卯時,05:00-07:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,己卯,城頭土,甲午,巳宮,四綠,七赤,八白,七赤,金
1978-03-19,辰時,07:00-09:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,庚辰,白蠟金,甲午,辰宮,四綠,七赤,八白,八白,土
1978-03-19,巳時,09:00-11:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,辛巳,白蠟金,甲午,卯宮,四綠,七赤,八白,九紫,火
1978-03-19,午時,11:00-13:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,壬午,楊柳木,甲午,寅宮,四綠,七赤,八白,一白,水
1978-03-19,未時,13:00-15:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,癸未,楊柳木,甲午,丑宮,四綠,七赤,八白,二黑,土
1978-03-19,申時,15:00-17:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,甲申,泉中水,甲午,子宮,四綠,七赤,八白,三碧,木
1978-03-19,酉時,17:00-19:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,乙酉,泉中水,甲午,亥宮,四綠,七赤,八白,四綠,木
1978-03-19,戌時,19:00-21:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,丙戌,屋上土,甲午,戌宮,四綠,七赤,八白,五黃,土
1978-03-19,亥時,21:00-23:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,丁亥,屋上土,甲午,酉宮,四綠,七赤,八白,六白,金
1978-03-19,晚子時,23:00-24:00,,戊午,天上火,癸卯,金箔金,庚辰,白蠟金,戊子,霹靂火,甲午,申宮,四綠,七赤,八白,七赤,金
1978-03-20,早子時,00:00-01:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,戊子,霹靂火,甲午,申宮,四綠,七赤,九紫,七赤,金
1978-03-20,丑時,01:00-03:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,己丑,霹靂火,甲午,未宮,四綠,七赤,九紫,八白,土
1978-03-20,寅時,03:00-05:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,庚寅,松柏木,甲午,午宮,四綠,七赤,九紫,九紫,火
1978-03-20,卯時,05:00-07:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,辛卯,松柏木,甲午,巳宮,四綠,七赤,九紫,一白,水
1978-03-20,辰時,07:00-09:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,壬辰,長流水,甲午,辰宮,四綠,七赤,九紫,二黑,土
1978-03-20,巳時,09:00-11:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,癸巳,長流水,甲午,卯宮,四綠,七赤,九紫,三碧,木
1978-03-20,午時,11:00-13:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,甲午,砂中金,甲午,寅宮,四綠,七赤,九紫,四綠,木
1978-03-20,未時,13:00-15:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,乙未,砂中金,甲午,丑宮,四綠,七赤,九紫,五黃,土
1978-03-20,申時,15:00-17:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,丙申,山下火,甲午,子宮,四綠,七赤,九紫,六白,金
1978-03-20,酉時,17:00-19:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,丁酉,山下火,甲午,亥宮,四綠,七赤,九紫,七赤,金
1978-03-20,戌時,19:00-21:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,戊戌,平地木,甲午,戌宮,四綠,七赤,九紫,八白,土
1978-03-20,亥時,21:00-23:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,己亥,平地木,甲午,酉宮,四綠,七赤,九紫,九紫,火
1978-03-20,晚子時,23:00-24:00,,戊午,天上火,癸卯,金箔金,辛巳,白蠟金,庚子,壁上土,甲午,申宮,四綠,七赤,九紫,一白,水
1978-03-21,早子時,00:00-01:00,春分,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,庚子,壁上土,壬午,申宮,五黃,一白,一白,一白,水
1978-03-21,丑時,01:00-03:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,辛丑,壁上土,壬午,未宮,五黃,一白,一白,二黑,土
1978-03-21,寅時,03:00-05:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,壬寅,金箔金,壬午,午宮,五黃,一白,一白,三碧,木
1978-03-21,卯時,05:00-07:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,癸卯,金箔金,壬午,巳宮,五黃,一白,一白,四綠,木
1978-03-21,辰時,07:00-09:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,甲辰,覆燈火,壬午,辰宮,五黃,一白,一白,五黃,土
1978-03-21,巳時,09:00-11:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,乙巳,覆燈火,壬午,卯宮,五黃,一白,一白,六白,金
1978-03-21,午時,11:00-13:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,丙午,天河水,壬午,寅宮,五黃,一白,一白,七赤,金
1978-03-21,未時,13:00-15:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,丁未,天河水,壬午,丑宮,五黃,一白,一白,八白,土
1978-03-21,申時,15:00-17:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,戊申,大驛土,壬午,子宮,五黃,一白,一白,九紫,火
1978-03-21,酉時,17:00-19:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,己酉,大驛土,壬午,亥宮,五黃,一白,一白,一白,水
1978-03-21,戌時,19:00-21:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,庚戌,釵釧金,壬午,戌宮,五黃,一白,一白,二黑,土
1978-03-21,亥時,21:00-23:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,辛亥,釵釧金,壬午,酉宮,五黃,一白,一白,三碧,木
1978-03-21,晚子時,23:00-24:00,,丁巳,沙中土,辛卯,松柏木,壬午,楊柳木,壬子,桑柘木,壬午,申宮,五黃,一白,一白,四綠,木
1978-03-22,早子時,00:00-01:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,壬子,桑柘木,壬午,申宮,五黃,一白,二黑,四綠,木
1978-03-22,丑時,01:00-03:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,癸丑,桑柘木,壬午,未宮,五黃,一白,二黑,五黃,土
1978-03-22,寅時,03:00-05:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,甲寅,大溪水,壬午,午宮,五黃,一白,二黑,六白,金
1978-03-22,卯時,05:00-07:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,乙卯,大溪水,壬午,巳宮,五黃,一白,二黑,七赤,金
1978-03-22,辰時,07:00-09:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,丙辰,沙中土,壬午,辰宮,五黃,一白,二黑,八白,土
1978-03-22,巳時,09:00-11:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,丁巳,沙中土,壬午,卯宮,五黃,一白,二黑,九紫,火
1978-03-22,午時,11:00-13:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,戊午,天上火,壬午,寅宮,五黃,一白,二黑,一白,水
1978-03-22,未時,13:00-15:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,己未,天上火,壬午,丑宮,五黃,一白,二黑,二黑,土
1978-03-22,申時,15:00-17:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,庚申,石榴木,壬午,子宮,五黃,一白,二黑,三碧,木
1978-03-22,酉時,17:00-19:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,辛酉,石榴木,壬午,亥宮,五黃,一白,二黑,四綠,木
1978-03-22,戌時,19:00-21:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,壬戌,大海水,壬午,戌宮,五黃,一白,二黑,五黃,土
1978-03-22,亥時,21:00-23:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,癸亥,大海水,壬午,酉宮,五黃,一白,二黑,六白,金
1978-03-22,晚子時,23:00-24:00,,丁巳,沙中土,辛卯,松柏木,癸未,楊柳木,甲子,海中金,壬午,申宮,五黃,一白,二黑,七赤,金
1978-03-23,早子時,00:00-01:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,甲子,海中金,壬午,申宮,五黃,一白,三碧,七赤,金
1978-03-23,丑時,01:00-03:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,乙丑,海中金,壬午,未宮,五黃,一白,三碧,八白,土
1978-03-23,寅時,03:00-05:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,丙寅,爐中火,壬午,午宮,五黃,一白,三碧,九紫,火
1978-03-23,卯時,05:00-07:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,丁卯,爐中火,壬午,巳宮,五黃,一白,三碧,一白,水
1978-03-23,辰時,07:00-09:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,戊辰,大林木,壬午,辰宮,五黃,一白,三碧,二黑,土
1978-03-23,巳時,09:00-11:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,己巳,大林木,壬午,卯宮,五黃,一白,三碧,三碧,木
1978-03-23,午時,11:00-13:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,庚午,路旁土,壬午,寅宮,五黃,一白,三碧,四綠,木
1978-03-23,未時,13:00-15:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,辛未,路旁土,壬午,丑宮,五黃,一白,三碧,五黃,土
1978-03-23,申時,15:00-17:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,壬申,劍鋒金,壬午,子宮,五黃,一白,三碧,六白,金
1978-03-23,酉時,17:00-19:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,癸酉,劍鋒金,壬午,亥宮,五黃,一白,三碧,七赤,金
1978-03-23,戌時,19:00-21:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,甲戌,山頭火,壬午,戌宮,五黃,一白,三碧,八白,土
1978-03-23,亥時,21:00-23:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,乙亥,山頭火,壬午,酉宮,五黃,一白,三碧,九紫,火
1978-03-23,晚子時,23:00-24:00,,丁巳,沙中土,辛卯,松柏木,甲申,泉中水,丙子,澗下水,壬午,申宮,五黃,一白,三碧,一白,水
1978-03-24,早子時,00:00-01:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,丙子,澗下水,壬午,申宮,五黃,一白,四綠,一白,水
1978-03-24,丑時,01:00-03:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,丁丑,澗下水,壬午,未宮,五黃,一白,四綠,二黑,土
1978-03-24,寅時,03:00-05:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,戊寅,城頭土,壬午,午宮,五黃,一白,四綠,三碧,木
1978-03-24,卯時,05:00-07:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,己卯,城頭土,壬午,巳宮,五黃,一白,四綠,四綠,木
1978-03-24,辰時,07:00-09:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,庚辰,白蠟金,壬午,辰宮,五黃,一白,四綠,五黃,土
1978-03-24,巳時,09:00-11:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,辛巳,白蠟金,壬午,卯宮,五黃,一白,四綠,六白,金
1978-03-24,午時,11:00-13:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,壬午,楊柳木,壬午,寅宮,五黃,一白,四綠,七赤,金
1978-03-24,未時,13:00-15:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,癸未,楊柳木,壬午,丑宮,五黃,一白,四綠,八白,土
1978-03-24,申時,15:00-17:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,甲申,泉中水,壬午,子宮,五黃,一白,四綠,九紫,火
1978-03-24,酉時,17:00-19:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,乙酉,泉中水,壬午,亥宮,五黃,一白,四綠,一白,水
1978-03-24,戌時,19:00-21:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,丙戌,屋上土,壬午,戌宮,五黃,一白,四綠,二黑,土
1978-03-24,亥時,21:00-23:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,丁亥,屋上土,壬午,酉宮,五黃,一白,四綠,三碧,木
1978-03-24,晚子時,23:00-24:00,,丁巳,沙中土,辛卯,松柏木,乙酉,泉中水,戊子,霹靂火,壬午,申宮,五黃,一白,四綠,四綠,木
1978-03-25,早子時,00:00-01:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,戊子,霹靂火,壬午,申宮,五黃,一白,五黃,四綠,木
1978-03-25,丑時,01:00-03:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,己丑,霹靂火,壬午,未宮,五黃,一白,五黃,五黃,土
1978-03-25,寅時,03:00-05:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,庚寅,松柏木,壬午,午宮,五黃,一白,五黃,六白,金
1978-03-25,卯時,05:00-07:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,辛卯,松柏木,壬午,巳宮,五黃,一白,五黃,七赤,金
1978-03-25,辰時,07:00-09:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,壬辰,長流水,壬午,辰宮,五黃,一白,五黃,八白,土
1978-03-25,巳時,09:00-11:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,癸巳,長流水,壬午,卯宮,五黃,一白,五黃,九紫,火
1978-03-25,午時,11:00-13:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,甲午,砂中金,壬午,寅宮,五黃,一白,五黃,一白,水
1978-03-25,未時,13:00-15:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,乙未,砂中金,壬午,丑宮,五黃,一白,五黃,二黑,土
1978-03-25,申時,15:00-17:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,丙申,山下火,壬午,子宮,五黃,一白,五黃,三碧,木
1978-03-25,酉時,17:00-19:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,丁酉,山下火,壬午,亥宮,五黃,一白,五黃,四綠,木
1978-03-25,戌時,19:00-21:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,戊戌,平地木,壬午,戌宮,五黃,一白,五黃,五黃,土
1978-03-25,亥時,21:00-23:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,己亥,平地木,壬午,酉宮,五黃,一白,五黃,六白,金
1978-03-25,晚子時,23:00-24:00,,丁巳,沙中土,辛卯,松柏木,丙戌,屋上土,庚子,壁上土,壬午,申宮,五黃,一白,五黃,七赤,金
1978-03-26,早子時,00:00-01:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,庚子,壁上土,壬午,申宮,五黃,一白,六白,七赤,金
1978-03-26,丑時,01:00-03:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,辛丑,壁上土,壬午,未宮,五黃,一白,六白,八白,土
1978-03-26,寅時,03:00-05:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,壬寅,金箔金,壬午,午宮,五黃,一白,六白,九紫,火
1978-03-26,卯時,05:00-07:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,癸卯,金箔金,壬午,巳宮,五黃,一白,六白,一白,水
1978-03-26,辰時,07:00-09:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,甲辰,覆燈火,壬午,辰宮,五黃,一白,六白,二黑,土
1978-03-26,巳時,09:00-11:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,乙巳,覆燈火,壬午,卯宮,五黃,一白,六白,三碧,木
1978-03-26,午時,11:00-13:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,丙午,天河水,壬午,寅宮,五黃,一白,六白,四綠,木
1978-03-26,未時,13:00-15:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,丁未,天河水,壬午,丑宮,五黃,一白,六白,五黃,土
1978-03-26,申時,15:00-17:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,戊申,大驛土,壬午,子宮,五黃,一白,六白,六白,金
1978-03-26,酉時,17:00-19:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,己酉,大驛土,壬午,亥宮,五黃,一白,六白,七赤,金
1978-03-26,戌時,19:00-21:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,庚戌,釵釧金,壬午,戌宮,五黃,一白,六白,八白,土
1978-03-26,亥時,21:00-23:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,辛亥,釵釧金,壬午,酉宮,五黃,一白,六白,九紫,火
1978-03-26,晚子時,23:00-24:00,,丁巳,沙中土,辛卯,松柏木,丁亥,屋上土,壬子,桑柘木,壬午,申宮,五黃,一白,六白,一白,水
1978-03-27,早子時,00:00-01:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,壬子,桑柘木,壬午,申宮,五黃,一白,七赤,一白,水
1978-03-27,丑時,01:00-03:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,癸丑,桑柘木,壬午,未宮,五黃,一白,七赤,二黑,土
1978-03-27,寅時,03:00-05:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,甲寅,大溪水,壬午,午宮,五黃,一白,七赤,三碧,木
1978-03-27,卯時,05:00-07:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,乙卯,大溪水,壬午,巳宮,五黃,一白,七赤,四綠,木
1978-03-27,辰時,07:00-09:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,丙辰,沙中土,壬午,辰宮,五黃,一白,七赤,五黃,土
1978-03-27,巳時,09:00-11:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,丁巳,沙中土,壬午,卯宮,五黃,一白,七赤,六白,金
1978-03-27,午時,11:00-13:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,戊午,天上火,壬午,寅宮,五黃,一白,七赤,七赤,金
1978-03-27,未時,13:00-15:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,己未,天上火,壬午,丑宮,五黃,一白,七赤,八白,土
1978-03-27,申時,15:00-17:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,庚申,石榴木,壬午,子宮,五黃,一白,七赤,九紫,火
1978-03-27,酉時,17:00-19:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,辛酉,石榴木,壬午,亥宮,五黃,一白,七赤,一白,水
1978-03-27,戌時,19:00-21:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,壬戌,大海水,壬午,戌宮,五黃,一白,七赤,二黑,土
1978-03-27,亥時,21:00-23:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,癸亥,大海水,壬午,酉宮,五黃,一白,七赤,三碧,木
1978-03-27,晚子時,23:00-24:00,,丁巳,沙中土,辛卯,松柏木,戊子,霹靂火,甲子,海中金,壬午,申宮,五黃,一白,七赤,四綠,木
1978-03-28,早子時,00:00-01:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,甲子,海中金,壬午,申宮,五黃,一白,八白,四綠,木
1978-03-28,丑時,01:00-03:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,乙丑,海中金,壬午,未宮,五黃,一白,八白,五黃,土
1978-03-28,寅時,03:00-05:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,丙寅,爐中火,壬午,午宮,五黃,一白,八白,六白,金
1978-03-28,卯時,05:00-07:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,丁卯,爐中火,壬午,巳宮,五黃,一白,八白,七赤,金
1978-03-28,辰時,07:00-09:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,戊辰,大林木,壬午,辰宮,五黃,一白,八白,八白,土
1978-03-28,巳時,09:00-11:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,己巳,大林木,壬午,卯宮,五黃,一白,八白,九紫,火
1978-03-28,午時,11:00-13:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,庚午,路旁土,壬午,寅宮,五黃,一白,八白,一白,水
1978-03-28,未時,13:00-15:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,辛未,路旁土,壬午,丑宮,五黃,一白,八白,二黑,土
1978-03-28,申時,15:00-17:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,壬申,劍鋒金,壬午,子宮,五黃,一白,八白,三碧,木
1978-03-28,酉時,17:00-19:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,癸酉,劍鋒金,壬午,亥宮,五黃,一白,八白,四綠,木
1978-03-28,戌時,19:00-21:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,甲戌,山頭火,壬午,戌宮,五黃,一白,八白,五黃,土
1978-03-28,亥時,21:00-23:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,乙亥,山頭火,壬午,酉宮,五黃,一白,八白,六白,金
1978-03-28,晚子時,23:00-24:00,,丁巳,沙中土,辛卯,松柏木,己丑,霹靂火,丙子,澗下水,壬午,申宮,五黃,一白,八白,七赤,金
1978-03-29,早子時,00:00-01:00,,丁巳,沙中土,辛卯,松柏木,庚寅,松柏木,丙子,澗下水,壬午,申宮,五黃,一白,九紫,七赤,金
1978-03-29,丑時,01:00-03:00,,丁巳,沙中土,辛卯,松柏木,庚寅,松柏木,丁丑,澗下水,壬午,未宮,五黃,一白,九紫,八白,土
1978-03-29,寅時,03:00-05:00,,丁巳,沙中土,辛卯,松柏木,庚寅,松柏木,戊寅,城頭土,壬午,午宮,五黃,一白,九紫,九紫,火
